donation_id,donor_id,donation_date,amount,campaign,payment_method,is_recurring
D101157,DON1358,2024-10-05,235.74,Year-End Giving,check,False
D102162,DON1185,2026-07-13,414.67,Year-End Giving,stock_transfer,False
D101210,DON1258,2025-02-09,267.28,Monthly Giving,credit_card,True
D101066,DON1254,2025-06-12,212.83,Alumni Fund,check,True
D101063,DON1256,2025-04-24,407.25,Corporate Match,credit_card,False
D101168,DON1217,2024-11-05,96.56,Gala 2025,stock_transfer,False
D101493,DON1117,2025-09-20,68.94,Corporate Match,check,True
D102079,DON1229,2025-03-20,134.34,Spring Appeal,ach,True
D100885,DON1066,2026-05-21,254.9,Corporate Match,check,False
D100144,DON1003,2024-12-10,378.64,Alumni Fund,credit_card,False
D102478,DON1073,2026-06-20,368.58,Alumni Fund,check,True
D100851,DON1120,2026-01-08,315.76,Gala 2026,paypal,False
D100718,DON1199,2025-04-04,464.48,Gala 2025,check,True
D102396,DON1318,2025-05-11,97.32,Gala 2025,credit_card,False
D100265,DON1145,2025-09-23,41.28,Gala 2025,check,False
D100076,DON1229,2025-02-09,459.45,Spring Appeal,credit_card,False
D100396,DON1244,2025-10-28,291.12,Year-End Giving,ach,False
D102139,DON1149,2025-05-19,173.66,Monthly Giving,check,False
D102360,DON1005,2025-10-10,228.32,Spring Appeal,ach,True
D100397,DON1377,2026-01-02,122.31,Alumni Fund,ach,False
D101366,DON9152,2026-05-29,160.69,Year-End Giving,ach,False
D102099,DON1037,2026-05-03,448.14,Gala 2025,stock_transfer,True
D101904,DON1022,2024-10-22,363.35,Gala 2025,check,False
D100596,DON1317,2025-02-09,73.96,Year-End Giving,credit_card,False
D101297,DON1387,2025-02-03,229.11,Year-End Giving,paypal,True
D101822,DON1248,2026-08-04,42.78,Corporate Match,ach,False
D100873,DON1327,2025-07-20,27.94,Year-End Giving,ach,False
D101549,DON1080,2025-11-01,446.8,Corporate Match,ach,False
D100037,DON1205,2026-01-14,285.21,Gala 2025,ach,False
D102123,DON1276,2026-06-18,30.5,Monthly Giving,credit_card,False
D102146,DON1184,2025-02-26,16.67,Alumni Fund,check,False
D100978,DON1335,2024-08-19,495.67,Corporate Match,credit_card,False
D101572,DON1266,2025-08-25,63.58,Year-End Giving,credit_card,False
D101123,DON1293,2025-11-13,487.01,Year-End Giving,stock_transfer,False
D101893,DON1194,2026-02-10,83.14,Gala 2025,stock_transfer,False
D100676,DON1228,2026-02-14,492.63,Gala 2026,ach,False
D100729,DON1008,2025-02-16,460.79,Gala 2026,paypal,True
D100413,DON1324,2026-01-09,323.88,Gala 2025,paypal,False
D101517,DON1291,2025-03-31,171.19,Gala 2025,paypal,False
D101650,DON1262,2025-09-21,74.61,Spring Appeal,credit_card,True
D100826,DON1318,2025-07-24,10.27,Gala 2026,check,False
D100617,DON1168,2025-09-29,464.47,Year-End Giving,stock_transfer,False
D100115,DON1074,2026-06-12,205.17,Spring Appeal,check,True
D100418,DON1269,2025-01-11,138.6,Year-End Giving,credit_card,False
D101626,DON1354,2025-02-07,236.2,Alumni Fund,paypal,False
D102476,DON1230,2026-07-29,35.59,Alumni Fund,credit_card,False
D100090,DON1339,2025-10-12,144.83,Monthly Giving,stock_transfer,False
D102083,DON1213,2025-08-06,171.86,Monthly Giving,credit_card,False
D100754,DON1199,2025-03-11,217.3,Alumni Fund,paypal,False
D101631,DON1223,2026-06-14,484.86,Spring Appeal,check,False
D100012,DON1332,2025-10-22,392.61,Alumni Fund,check,False
D100285,DON1195,2024-12-30,353.92,Year-End Giving,credit_card,False
D101067,DON1126,2025-07-09,273.99,Gala 2026,stock_transfer,False
D101192,DON1129,2025-06-15,157.52,Spring Appeal,check,False
D101441,DON1242,2026-05-18,308.67,Monthly Giving,ach,False
D102362,DON1212,2026-04-16,296.95,Alumni Fund,ach,True
D102361,DON1023,2024-12-31,427.3,Gala 2025,ach,False
D102280,DON1069,2025-08-03,53.35,Year-End Giving,check,False
D101569,DON1082,2026-03-10,99.85,Gala 2025,ach,False
D102166,DON1301,2026-03-20,443.55,Alumni Fund,stock_transfer,True
D101688,DON1356,2026-01-03,209.0,Alumni Fund,ach,False
D100852,DON1318,2025-04-19,469.42,Alumni Fund,credit_card,False
D100896,DON1169,2025-08-17,235.5,Monthly Giving,credit_card,False
D100497,DON1361,2025-07-10,231.29,Alumni Fund,credit_card,False
D101783,DON1121,2025-01-04,464.64,Gala 2026,stock_transfer,False
D100336,DON1108,2026-06-12,433.83,Gala 2026,credit_card,False
D100516,DON1133,2025-08-19,183.39,Year-End Giving,stock_transfer,False
D101349,DON1061,2024-10-20,351.18,Monthly Giving,paypal,True
D101016,DON1275,2024-11-09,224.9,Alumni Fund,paypal,True
D102368,DON1357,2025-08-31,51.47,Year-End Giving,stock_transfer,False
D101782,DON1208,2026-08-04,241.86,Spring Appeal,check,False
D101786,DON1358,2025-11-26,11.02,Year-End Giving,credit_card,True
D102071,DON1089,2026-03-05,422.37,Year-End Giving,check,False
D100357,DON1006,2026-07-26,405.2,Monthly Giving,ach,False
D102403,DON1393,2025-03-13,344.12,Gala 2026,check,False
D101313,DON1255,2025-12-29,383.72,Corporate Match,credit_card,False
D101636,DON1325,2025-09-18,395.54,Monthly Giving,check,False
D100551,DON1314,2025-12-23,72.5,Gala 2025,credit_card,False
D101228,DON1242,2025-01-02,330.08,Spring Appeal,check,False
D102253,DON1059,2024-11-04,89.43,Corporate Match,stock_transfer,True
D100958,DON1015,2026-05-14,452.3,Alumni Fund,check,False
D101774,DON1034,2025-09-20,91.15,Corporate Match,paypal,True
D102142,DON1162,2024-08-25,60.79,Year-End Giving,check,False
D101009,DON1188,2025-02-01,476.72,Gala 2026,paypal,False
D101093,DON1181,2026-02-21,388.25,Gala 2025,paypal,False
D102247,DON1130,2024-08-24,452.4,Spring Appeal,paypal,False
D100997,DON1064,2026-03-17,160.21,Alumni Fund,paypal,True
D101680,DON1071,2025-05-25,238.61,Alumni Fund,stock_transfer,False
D100154,DON1059,2024-10-24,495.54,Monthly Giving,credit_card,False
D100581,DON1342,2026-03-08,89.36,Spring Appeal,check,False
D101471,DON1213,2024-12-05,401.9,Gala 2025,paypal,False
D100704,DON1076,2026-04-19,385.11,Alumni Fund,paypal,False
D101213,DON1093,2026-02-16,389.95,Monthly Giving,check,True
D100897,DON1234,2026-06-10,398.25,Gala 2026,stock_transfer,False
D100488,DON1081,2025-05-05,474.81,Spring Appeal,ach,False
D100560,DON1073,2025-11-08,431.08,Alumni Fund,check,False
D101142,DON1192,2025-06-09,230.21,Spring Appeal,stock_transfer,False
D101120,DON1380,2025-05-18,393.28,Monthly Giving,check,False
D100513,DON1035,2025-11-11,41.81,Gala 2026,ach,True
D100634,DON1267,2024-09-01,177.97,Corporate Match,check,False
D102173,DON1060,2025-01-20,445.59,Spring Appeal,credit_card,False
D101665,DON1201,2024-09-18,250.92,Monthly Giving,stock_transfer,False
D101013,DON9472,2025-01-13,12.53,Corporate Match,ach,False
D101932,DON1176,2025-07-14,336.88,Monthly Giving,stock_transfer,True
D101151,DON1271,2024-12-21,44.03,Spring Appeal,paypal,False
D102365,DON1376,2025-04-27,202.81,Gala 2025,stock_transfer,False
D100117,DON1041,2024-09-13,36.31,Gala 2026,ach,False
D100741,DON1326,2024-10-26,82.82,Year-End Giving,ach,True
D102338,DON1019,2025-05-04,115.65,Year-End Giving,paypal,False
D101975,DON1379,2026-02-12,298.42,Corporate Match,paypal,False
D101082,DON1123,2025-11-28,42.01,Monthly Giving,credit_card,False
D101811,DON1255,2026-05-17,334.03,Gala 2025,credit_card,False
D100831,DON1009,2025-05-23,461.91,Monthly Giving,paypal,True
D100120,DON1044,2026-07-18,130.76,Spring Appeal,credit_card,False
D100657,DON1084,2025-12-15,321.76,Gala 2025,credit_card,False
D101115,DON1084,2025-12-25,424.09,Corporate Match,paypal,False
D102262,DON1151,2025-02-18,420.95,Year-End Giving,ach,False
D102470,DON9851,2024-12-28,173.18,Gala 2025,ach,True
D100636,DON1248,2025-02-08,424.3,Year-End Giving,check,False
D100370,DON1393,2026-02-19,139.62,Corporate Match,check,False
D100269,DON1352,2024-09-30,454.2,Corporate Match,check,False
D100047,DON1084,2025-04-01,422.87,Monthly Giving,check,False
D100992,DON1131,2024-12-23,80.19,Year-End Giving,credit_card,False
D100877,DON1227,2025-08-27,185.96,Spring Appeal,check,False
D100774,DON1177,2026-07-10,297.95,Corporate Match,check,False
D101220,DON1223,2026-03-14,104.22,Monthly Giving,credit_card,False
D101127,DON1006,2025-07-08,23.63,Corporate Match,stock_transfer,False
D100005,DON1124,2024-09-28,10.77,Gala 2025,ach,False
D101596,DON1104,2025-12-17,160.71,Spring Appeal,check,False
D101078,DON1364,2026-05-05,143.2,Spring Appeal,stock_transfer,False
D100838,DON1257,2026-03-05,333.32,Monthly Giving,stock_transfer,False
D100682,DON1056,2024-08-25,123.1,Year-End Giving,credit_card,True
D101716,DON1261,2025-02-07,380.16,Year-End Giving,ach,False
D101149,DON1088,2026-03-23,125.85,Spring Appeal,check,True
D100575,DON1396,2025-08-23,339.23,Alumni Fund,ach,False
D100051,DON1323,2024-11-15,196.29,Alumni Fund,ach,True
D100854,DON1261,2026-02-16,365.07,Gala 2026,ach,False
D101983,DON1065,2026-05-02,172.13,Spring Appeal,stock_transfer,False
D101824,DON1232,2025-11-24,18.39,Corporate Match,check,False
D100834,DON1193,2026-06-18,96.82,Alumni Fund,credit_card,True
D101116,DON1051,2025-04-25,60.87,Corporate Match,credit_card,False
D101167,DON1221,2025-08-04,143.57,Spring Appeal,credit_card,False
D101907,DON1116,2026-06-30,282.48,Monthly Giving,stock_transfer,True
D100972,DON1281,2025-08-04,378.61,Monthly Giving,credit_card,False
D100400,DON1295,2025-03-25,492.35,Monthly Giving,check,False
D100020,DON1190,2025-04-05,291.22,Monthly Giving,check,False
D100685,DON1252,2026-01-13,406.65,Monthly Giving,stock_transfer,True
D100036,DON1213,2026-05-19,307.26,Gala 2025,check,False
D102387,DON1326,2025-12-21,137.62,Spring Appeal,stock_transfer,False
D100525,DON1182,2025-04-06,421.96,Gala 2025,paypal,False
D100921,DON1390,2025-11-06,213.3,Alumni Fund,check,False
D101842,DON1310,2025-12-01,208.72,Year-End Giving,check,False
D101891,DON1241,2026-04-01,22.86,Monthly Giving,credit_card,True
D100538,DON1102,2025-08-08,271.41,Alumni Fund,paypal,False
D101706,DON1125,2025-05-28,69.3,Year-End Giving,credit_card,False
D102469,DON1224,2026-05-31,413.8,Year-End Giving,stock_transfer,False
D100246,DON1076,2025-07-28,456.29,Alumni Fund,credit_card,True
D100785,DON1071,2025-07-23,485.12,Alumni Fund,credit_card,False
D101410,DON1237,2026-01-22,227.39,Year-End Giving,ach,False
D100155,DON1112,2025-06-15,416.73,Alumni Fund,ach,False
D101687,DON1097,2024-09-17,484.95,Alumni Fund,credit_card,False
D100626,DON1035,2025-05-24,77.82,Gala 2025,ach,False
D102421,DON1354,2026-06-12,309.75,Monthly Giving,ach,False
D101347,DON1032,2025-04-23,255.75,Corporate Match,check,True
D100570,DON1296,2025-07-20,324.71,Alumni Fund,credit_card,True
D101759,DON1038,2025-01-28,156.24,Monthly Giving,paypal,False
D101817,DON1232,2025-03-11,419.24,Monthly Giving,paypal,False
D102066,DON1044,2024-10-10,20.97,Year-End Giving,ach,True
D100128,DON1226,2026-03-29,431.16,Monthly Giving,ach,False
D101538,DON1361,2025-04-21,204.16,Corporate Match,paypal,False
D102007,DON1269,2024-10-19,229.19,Gala 2025,credit_card,True
D100981,DON1049,2026-05-24,247.25,Corporate Match,paypal,False
D100191,DON1019,2026-06-22,372.93,Gala 2026,ach,False
D101140,DON1393,2024-11-08,110.86,Corporate Match,paypal,False
D100993,DON1325,2025-09-04,192.35,Corporate Match,stock_transfer,False
D100700,DON1334,2025-12-10,156.96,Corporate Match,stock_transfer,False
D100607,DON1077,2024-12-25,242.46,Year-End Giving,ach,False
D100181,DON1393,2026-03-30,50.39,Monthly Giving,stock_transfer,False
D100302,DON1252,2026-05-19,146.3,Monthly Giving,ach,False
D101061,DON1044,2025-12-01,97.25,Monthly Giving,check,False
D102379,DON9023,2024-12-08,239.54,Spring Appeal,credit_card,False
D102422,DON1376,2024-09-04,441.19,Alumni Fund,credit_card,True
D101070,DON1179,2026-02-06,391.54,Year-End Giving,check,False
D102206,DON1001,2025-04-19,444.1,Spring Appeal,credit_card,False
D101244,DON1059,2025-11-14,142.45,Monthly Giving,paypal,False
D100017,DON1328,2025-03-12,46.77,Corporate Match,paypal,False
D102405,DON1232,2025-12-31,399.45,Year-End Giving,check,False
D100547,DON1056,2025-05-03,411.73,Gala 2025,paypal,False
D100659,DON1162,2025-11-22,157.53,Corporate Match,check,True
D102274,DON1078,2026-03-25,109.48,Spring Appeal,paypal,False
D102304,DON1347,2024-08-25,400.35,Corporate Match,ach,False
D101505,DON1396,2026-05-01,333.61,Gala 2025,credit_card,False
D100960,DON1115,2026-06-04,304.33,Corporate Match,check,False
D100798,DON1230,2025-08-07,232.04,Year-End Giving,stock_transfer,False
D100226,DON1376,2026-07-15,367.13,Corporate Match,stock_transfer,False
D102075,DON1016,2025-11-13,177.93,Spring Appeal,paypal,True
D101800,DON1085,2025-08-19,248.58,Gala 2025,ach,True
D102494,DON1225,2025-12-21,191.76,Alumni Fund,paypal,False
D102086,DON1324,2025-11-07,164.37,Corporate Match,credit_card,False
D101694,DON1250,2026-05-24,133.56,Spring Appeal,credit_card,False
D101046,DON1006,2025-09-16,482.96,Year-End Giving,check,False
D100470,DON1102,2026-01-10,106.09,Monthly Giving,stock_transfer,False
D100955,DON1074,2025-05-27,394.58,Corporate Match,stock_transfer,True
D102288,DON1208,2024-11-03,140.87,Alumni Fund,paypal,False
D100640,DON1256,2026-03-11,464.63,Year-End Giving,credit_card,False
D102341,DON1327,2025-05-24,345.62,Corporate Match,check,False
D101219,DON1294,2025-10-16,250.64,Corporate Match,check,False
D101159,DON1144,2026-04-19,120.66,Gala 2025,check,False
D101416,DON1075,2025-12-11,294.11,Alumni Fund,credit_card,False
D102283,DON1305,2024-11-27,372.55,Gala 2026,ach,False
D101528,DON1080,2024-11-25,252.3,Alumni Fund,ach,False
D102460,DON1393,2025-02-12,489.59,Corporate Match,check,False
D101301,DON1134,2025-08-21,366.81,Gala 2025,credit_card,False
D102415,DON1206,2025-11-16,20271.52,Spring Appeal,stock_transfer,False
D101604,DON1043,2025-12-21,252.43,Monthly Giving,stock_transfer,False
D100161,DON1127,2025-03-20,249.83,Monthly Giving,check,False
D101705,DON1286,2025-06-08,52.75,Corporate Match,check,False
D100957,DON1060,2024-09-29,129.24,Year-End Giving,credit_card,True
D102455,DON1341,2026-01-08,159.51,Alumni Fund,stock_transfer,False
D100878,DON1330,2025-05-13,121.59,Spring Appeal,credit_card,False
D101920,DON1064,2025-09-25,291.76,Spring Appeal,stock_transfer,False
D101885,DON1400,2025-06-10,21.86,Alumni Fund,credit_card,True
D102201,DON1210,2024-09-19,94.12,Alumni Fund,ach,False
D100099,DON1134,2026-05-15,238.34,Alumni Fund,paypal,False
D102385,DON1084,2025-05-07,35.54,Gala 2025,credit_card,False
D100254,DON1374,2026-01-01,102.09,Year-End Giving,paypal,False
D100104,DON1278,2026-06-22,266.73,Alumni Fund,credit_card,False
D101446,DON1234,2025-10-06,19086.78,Year-End Giving,check,False
D101444,DON1156,2025-08-21,366.09,Alumni Fund,check,False
D101649,DON1168,2026-03-29,325.37,Gala 2025,stock_transfer,False
D100587,DON1245,2026-05-27,392.66,Alumni Fund,credit_card,False
D100628,DON1258,2025-01-11,41.05,Gala 2025,paypal,False
D101697,DON1304,2026-03-17,468.41,Gala 2026,credit_card,False
D102102,DON1243,2026-06-29,416.12,Year-End Giving,ach,False
D102200,DON9589,2025-10-12,41.05,Gala 2026,ach,False
D100404,DON1138,2025-08-27,189.3,Gala 2026,paypal,False
D101155,DON1371,2024-12-09,452.41,Spring Appeal,credit_card,False
D102256,DON1223,2025-12-06,223.9,Monthly Giving,check,False
D101683,DON1215,2026-07-31,276.56,Monthly Giving,credit_card,False
D102057,DON1392,2026-01-20,54.15,Spring Appeal,stock_transfer,False
D102398,DON1011,2025-04-18,80.73,Gala 2026,ach,False
D100453,DON1050,2026-03-05,198.81,Year-End Giving,stock_transfer,False
D102302,DON1337,2025-08-20,222.14,Monthly Giving,paypal,False
D101328,DON1219,2025-10-11,316.01,Gala 2026,check,False
D102050,DON1101,2024-08-18,496.17,Spring Appeal,ach,False
D100881,DON1178,2025-12-29,208.82,Monthly Giving,credit_card,False
D102457,DON1122,2026-07-06,229.07,Gala 2025,credit_card,True
D100624,DON1351,2026-07-19,370.52,Spring Appeal,stock_transfer,False
D102335,DON1071,2024-10-31,488.43,Corporate Match,credit_card,True
D101788,DON1159,2025-12-26,295.6,Spring Appeal,stock_transfer,True
D100263,DON1141,2025-08-29,180.87,Gala 2025,ach,False
D101635,DON1033,2025-09-11,130.59,Gala 2025,ach,False
D101439,DON1034,2025-06-10,56.34,Alumni Fund,paypal,False
D102199,DON1065,2026-06-14,6201800.16,Year-End Giving,check,False
D101970,DON1238,2024-11-18,261.56,Year-End Giving,credit_card,True
D101803,DON1257,2024-12-28,343.37,Alumni Fund,stock_transfer,False
D100641,DON1260,2024-09-04,242.22,Gala 2025,stock_transfer,False
D102388,DON1094,2025-12-06,186.28,Monthly Giving,ach,False
D101960,DON1048,2025-11-09,316.44,Gala 2026,paypal,False
D100489,DON1373,2026-01-08,486.72,Gala 2026,check,False
D101844,DON1024,2025-01-02,75.15,Year-End Giving,check,False
D101735,DON1284,2024-10-16,94.2,Alumni Fund,paypal,False
D100147,DON1362,2025-03-06,299.18,Corporate Match,ach,False
D101535,DON1138,2024-10-11,313.21,Gala 2026,stock_transfer,False
D101987,DON1183,2026-01-31,276.54,Gala 2026,paypal,False
D101370,DON1346,2026-05-23,202.99,Spring Appeal,check,False
D102473,DON1081,2026-01-15,324.84,Corporate Match,ach,False
D100660,DON1074,2024-09-24,192.78,Gala 2026,paypal,False
D101795,DON1077,2025-03-26,173.04,Gala 2025,stock_transfer,False
D100187,DON1376,2026-04-15,24.38,Alumni Fund,paypal,False
D101148,DON1164,2025-03-13,252.03,Spring Appeal,check,False
D100609,DON1276,2026-05-19,247.68,Spring Appeal,credit_card,False
D102192,DON1003,2024-10-17,290.1,Year-End Giving,credit_card,False
D101931,DON1021,2024-12-16,281.72,Alumni Fund,stock_transfer,False
D100198,DON1122,2025-06-11,486.55,Year-End Giving,check,True
D102328,DON9686,2024-10-03,475.39,Alumni Fund,credit_card,False
D100294,DON1059,2025-08-07,143.2,Gala 2026,paypal,False
D100767,DON1276,2025-04-17,237.08,Gala 2026,paypal,True
D100401,DON1066,2025-04-06,244.38,Monthly Giving,credit_card,False
D100123,DON1014,2025-11-04,302.49,Alumni Fund,check,False
D100203,DON1062,2025-08-20,111.74,Gala 2025,paypal,False
D100836,DON1321,2026-07-02,124.79,Gala 2026,check,True
D102295,DON1229,2026-06-14,127.37,Gala 2026,check,True
D101440,DON1094,2025-06-20,123.58,Gala 2025,stock_transfer,False
D101734,DON1113,2025-02-12,140.7,Monthly Giving,check,False
D101696,DON1159,2026-05-28,231.09,Monthly Giving,paypal,True
D101708,DON1299,2026-01-07,123.8,Year-End Giving,check,True
D102453,DON1205,2024-12-16,39.99,Alumni Fund,stock_transfer,True
D101154,DON1115,2025-02-28,7102.71,Gala 2025,paypal,False
D101662,DON1383,2025-08-28,115.03,Monthly Giving,check,False
D101760,DON1013,2025-11-19,17.86,Gala 2026,ach,False
D100855,DON1031,2026-06-23,261.43,Corporate Match,check,False
D101590,DON1232,2026-07-11,389.54,Monthly Giving,paypal,True
D102268,DON1258,2025-01-07,33.05,Gala 2025,paypal,True
D100642,DON1374,2025-11-19,347.68,Corporate Match,paypal,False
D100002,DON1316,2026-07-10,135.4,Alumni Fund,ach,False
D102161,DON1264,2025-02-03,179.22,Year-End Giving,check,False
D100699,DON1304,2026-02-27,402.58,Gala 2026,paypal,False
D101637,DON1100,2024-10-27,392.98,Monthly Giving,ach,False
D101292,DON1101,2026-01-15,408.8,Corporate Match,paypal,False
D102407,DON1294,2025-03-16,300.34,Spring Appeal,credit_card,False
D101521,DON1171,2024-11-02,404.53,Year-End Giving,check,False
D101854,DON1140,2026-03-25,162.01,Gala 2026,credit_card,True
D101137,DON1071,2026-05-07,470.53,Gala 2025,check,False
D102440,DON1297,2026-07-01,275.1,Gala 2025,check,False
D101632,DON1166,2025-04-01,79.32,Monthly Giving,paypal,False
D101999,DON1248,2026-08-07,200.65,Monthly Giving,ach,False
D100664,DON1306,2026-05-29,94.38,Gala 2025,credit_card,False
D100684,DON1050,2025-07-10,264.77,Gala 2026,paypal,False
D101258,DON1368,2024-09-26,496.07,Gala 2025,credit_card,False
D100318,DON1364,2025-08-21,245.38,Monthly Giving,paypal,False
D100649,DON1301,2026-04-25,158.58,Alumni Fund,stock_transfer,False
D101435,DON1369,2025-03-24,105.45,Alumni Fund,stock_transfer,False
D101480,DON1269,2024-10-23,180.85,Year-End Giving,credit_card,False
D100710,DON1204,2026-04-14,78.87,Spring Appeal,stock_transfer,False
D101283,DON1087,2025-07-07,494.51,Alumni Fund,credit_card,False
D101769,DON1342,2025-11-06,287.51,Spring Appeal,ach,False
D100973,DON1235,2024-11-14,226.52,Gala 2026,check,False
D101307,DON1022,2024-11-15,122.7,Alumni Fund,ach,True
D101401,DON1377,2025-06-30,182.49,Year-End Giving,paypal,False
D101409,DON1242,2025-06-16,168.13,Gala 2025,credit_card,False
D102238,DON9020,2026-04-12,457.86,Alumni Fund,stock_transfer,True
D101497,DON1272,2025-02-05,343.39,Corporate Match,stock_transfer,False
D102039,DON1225,2025-09-18,6139388.31,Gala 2026,credit_card,True
D101530,DON1285,2026-01-09,212.04,Alumni Fund,stock_transfer,False
D101664,DON9850,2025-05-23,254.8,Corporate Match,paypal,False
D101355,DON1198,2024-08-23,496.94,Gala 2026,check,False
D102463,DON1025,2025-03-26,158.48,Gala 2025,ach,False
D102480,DON1309,2025-08-15,249.28,Monthly Giving,credit_card,False
D101644,DON1217,2026-06-07,156.11,Year-End Giving,ach,False
D101052,DON1074,2025-11-10,455.47,Gala 2026,credit_card,False
D100796,DON1277,2025-06-25,389.34,Corporate Match,paypal,False
D101598,DON1084,2026-03-06,312.96,Year-End Giving,stock_transfer,False
D101820,DON1176,2026-02-01,272.06,Gala 2026,check,True
D101723,DON1157,2025-08-31,341.29,Gala 2025,check,False
D101184,DON1176,2026-04-30,399.71,Monthly Giving,check,False
D101060,DON1115,2025-11-27,185.08,Monthly Giving,check,True
D100541,DON1167,2026-06-18,242.91,Gala 2025,paypal,False
D101679,DON1345,2026-04-24,275.71,Gala 2025,paypal,True
D102431,DON1198,2026-03-23,109.88,Alumni Fund,paypal,False
D101758,DON1208,2025-08-25,209.76,Monthly Giving,paypal,True
D101924,DON1383,2025-01-24,20.41,Alumni Fund,check,False
D100096,DON1371,2024-10-04,112.36,Gala 2025,check,False
D101021,DON1011,2025-12-22,16.69,Corporate Match,ach,True
D100564,DON1306,2026-04-19,286.22,Spring Appeal,paypal,False
D100864,DON1146,2026-01-20,362.23,Gala 2025,stock_transfer,False
D101485,DON1315,2026-07-20,100.47,Corporate Match,check,False
D101882,DON1134,2025-08-27,97.37,Gala 2026,paypal,False
D101039,DON1351,2025-10-21,46.74,Gala 2026,stock_transfer,False
D100207,DON1072,2025-06-26,392.67,Year-End Giving,ach,True
D100393,DON1235,2026-06-03,432.39,Gala 2026,credit_card,False
D100871,DON1315,2025-12-11,378.14,Corporate Match,stock_transfer,False
D100398,DON1399,2025-11-22,341.15,Corporate Match,paypal,False
D102425,DON1222,2025-02-16,18763.78,Year-End Giving,credit_card,True
D101029,DON1025,2025-08-08,18208.62,Gala 2025,ach,False
D101486,DON1343,2026-03-04,493.95,Gala 2025,ach,False
D100961,DON1377,2025-08-05,394.69,Alumni Fund,paypal,False
D101571,DON1390,2026-06-30,443.17,Spring Appeal,stock_transfer,False
D101896,DON1317,2025-07-14,388.46,Alumni Fund,stock_transfer,True
D102147,DON1210,2025-03-29,322.91,Gala 2026,credit_card,True
D100805,DON1109,2026-05-01,86.85,Monthly Giving,check,False
D101752,DON1284,2025-05-01,84.83,Year-End Giving,ach,False
D100503,DON1059,2025-11-15,51.8,Corporate Match,paypal,False
D100780,DON1117,2026-01-02,136.33,Gala 2025,check,False
D101864,DON1231,2024-08-18,462.55,Monthly Giving,credit_card,True
D100201,DON1162,2025-11-05,417.63,Gala 2025,check,False
D102183,DON1045,2025-02-27,446.99,Year-End Giving,check,True
D102089,DON1351,2024-12-31,305.46,Corporate Match,check,True
D102279,DON1177,2025-03-23,194.7,Gala 2026,ach,True
D101797,DON1243,2025-02-02,201.49,Gala 2025,credit_card,True
D100379,DON1290,2025-03-01,343.5,Alumni Fund,ach,False
D102337,DON1385,2026-03-19,313.95,Gala 2026,stock_transfer,False
D100419,DON1159,2024-12-12,227.15,Year-End Giving,ach,False
D101699,DON1265,2025-11-10,153.76,Year-End Giving,credit_card,False
D100392,DON1295,2026-01-14,194.77,Gala 2026,ach,False
D101523,DON1363,2026-03-04,224.51,Gala 2025,ach,False
D101163,DON1055,2025-10-12,188.19,Gala 2026,stock_transfer,False
D101496,DON1308,2025-01-07,269.98,Spring Appeal,stock_transfer,False
D102028,DON1165,2025-01-21,285.4,Gala 2025,paypal,True
D101153,DON1233,2026-01-30,456.13,Alumni Fund,check,False
D101368,DON1242,2025-01-24,114.12,Gala 2026,paypal,False
D100065,DON1254,2025-06-02,437.42,Gala 2025,credit_card,True
D102063,DON1199,2024-08-29,113.89,Spring Appeal,check,False
D101181,DON1185,2025-09-18,461.12,Gala 2026,credit_card,False
D100493,DON1199,2025-02-07,104.7,Spring Appeal,paypal,False
D100380,DON1248,2025-02-03,247.04,Gala 2025,stock_transfer,False
D102236,DON1090,2026-06-17,382.38,Year-End Giving,check,False
D100764,DON1309,2025-05-24,408.43,Monthly Giving,check,False
D102265,DON1006,2025-12-07,370.05,Year-End Giving,credit_card,False
D100792,DON1271,2026-05-13,207.93,Corporate Match,ach,False
D101077,DON9853,2025-08-04,232.61,Corporate Match,check,False
D100879,DON1171,2026-01-15,158.33,Alumni Fund,check,True
D100338,DON1020,2026-04-15,399.17,Monthly Giving,credit_card,False
D102344,DON1194,2026-08-11,323.64,Alumni Fund,check,False
D101017,DON1223,2026-03-29,357.52,Spring Appeal,ach,False
D101276,DON1370,2025-02-04,183.93,Gala 2026,paypal,False
D100456,DON1274,2026-02-02,182.64,Gala 2025,stock_transfer,False
D100816,DON1362,2026-06-04,51.48,Monthly Giving,stock_transfer,False
D102318,DON1255,2025-04-08,257.78,Year-End Giving,ach,False
D100996,DON1075,2026-02-25,14.83,Gala 2026,ach,False
D101982,DON1138,2025-05-07,275.51,Alumni Fund,stock_transfer,False
D100202,DON1104,2025-12-03,63.4,Spring Appeal,ach,False
D100162,DON1039,2025-09-25,55.62,Monthly Giving,check,False
D101580,DON1004,2024-11-10,408.72,Alumni Fund,stock_transfer,True
D102450,DON1275,2024-11-06,196.6,Alumni Fund,stock_transfer,False
D100703,DON1315,2024-11-14,467.97,Corporate Match,credit_card,False
D101501,DON1305,2025-01-15,211.08,Year-End Giving,paypal,False
D101130,DON1141,2026-07-13,21.34,Monthly Giving,credit_card,True
D101022,DON1220,2026-05-30,222.82,Gala 2025,check,False
D101586,DON1321,2025-03-23,216.36,Gala 2026,paypal,False
D101956,DON1038,2025-10-23,232.04,Alumni Fund,ach,False
D102254,DON1359,2025-04-27,399.68,Corporate Match,ach,True
D100035,DON1248,2025-04-03,208.99,Gala 2026,credit_card,False
D100776,DON1345,2024-08-25,241.44,Alumni Fund,ach,False
