employee_id,week_ending_date,hours_logged,program_area
EMP1040,2026-02-20,17.6,
EMP1040,2026-02-13,18.6,
EMP1040,2026-02-06,19.3,
EMP1040,2026-01-30,19.6,
EMP1040,2026-01-23,17.2,
EMP1040,2026-01-16,20.9,
EMP1040,2026-01-09,20.7,
EMP1040,2026-01-02,16.0,
EMP1040,2025-12-26,20.7,
EMP1040,2025-12-19,18.0,
EMP1040,2025-12-12,16.9,
EMP1040,2025-12-05,21.0,
EMP1040,2025-11-28,17.1,
EMP1040,2025-11-21,20.5,
EMP1040,2025-11-14,18.6,
EMP1040,2025-11-07,19.4,
EMP1040,2025-10-31,19.9,
EMP1040,2025-10-24,17.5,
EMP1040,2025-10-17,16.4,
EMP1040,2025-10-10,18.2,
EMP1040,2025-10-03,20.4,
EMP1040,2025-09-26,16.4,
EMP1040,2025-09-19,17.9,
EMP1040,2025-09-12,21.2,
EMP1040,2025-09-05,18.2,
EMP1040,2025-08-29,17.8,
EMP1040,2025-08-22,16.6,
EMP1040,2025-08-15,17.4,
EMP1040,2025-08-08,20.8,
EMP1040,2025-08-01,18.8,
EMP1040,2025-07-25,17.1,
EMP1040,2025-07-18,21.5,
EMP1040,2025-07-11,19.2,
EMP1040,2025-07-04,19.4,
EMP1040,2025-06-27,18.8,
EMP1040,2025-06-20,21.3,
EMP1040,2025-06-13,21.1,
EMP1040,2025-06-06,19.8,
EMP1040,2025-05-30,20.6,
EMP1040,2025-05-23,17.3,
EMP1040,2025-05-16,21.2,
EMP1040,2025-05-09,21.1,
EMP1040,2025-05-02,21.7,
EMP1040,2025-04-25,20.8,
EMP1040,2025-04-18,18.8,
EMP1040,2025-04-11,21.5,
EMP1040,2025-04-04,21.7,
EMP1040,2025-03-28,16.7,
EMP1040,2025-03-21,21.3,
EMP1040,2025-03-14,19.0,
EMP1040,2025-03-07,16.8,
EMP1040,2025-02-28,16.8,
EMP1040,2025-02-21,20.4,
EMP1040,2025-02-14,19.9,
EMP1040,2025-02-07,21.5,
EMP1040,2025-01-31,17.2,
EMP1040,2025-01-24,20.7,
EMP1040,2025-01-17,16.4,
EMP1040,2025-01-10,18.7,
EMP1040,2025-01-03,16.5,
EMP1040,2024-12-27,16.4,
EMP1040,2024-12-20,21.0,
EMP1040,2024-12-13,20.3,
EMP1040,2024-12-06,17.7,
EMP1040,2024-11-29,17.2,
EMP1040,2024-11-22,20.1,
EMP1040,2024-11-15,18.9,
EMP1040,2024-11-08,21.3,
EMP1040,2024-11-01,21.8,
EMP1040,2024-10-25,18.1,
EMP1040,2024-10-18,20.0,
EMP1040,2024-10-11,21.1,
EMP1040,2024-10-04,20.2,
EMP1040,2024-09-27,18.7,
EMP1040,2024-09-20,18.8,
EMP1040,2024-09-13,20.5,
EMP1040,2024-09-06,21.0,
EMP1040,2024-08-30,20.7,
EMP1040,2024-08-23,21.4,
EMP1041,2026-08-14,41.6,
EMP1041,2026-08-07,40.1,
EMP1041,2026-07-31,39.5,
EMP1041,2026-07-24,38.8,
EMP1041,2026-07-17,38.3,
EMP1041,2026-07-10,40.3,
EMP1041,2026-07-03,38.6,
EMP1041,2026-06-26,40.6,
EMP1041,2026-06-19,38.4,
EMP1041,2026-06-12,38.7,
EMP1041,2026-06-05,37.8,
EMP1041,2026-05-29,39.6,
EMP1041,2026-05-22,40.3,
EMP1041,2026-05-15,38.3,
EMP1041,2026-05-08,41.1,
EMP1041,2026-05-01,37.2,
EMP1041,2026-04-24,40.7,
EMP1041,2026-04-17,36.1,
EMP1041,2026-04-10,39.7,
EMP1041,2026-04-03,38.2,
EMP1041,2026-03-27,37.0,
EMP1041,2026-03-20,40.9,
EMP1041,2026-03-13,37.7,
EMP1041,2026-03-06,36.8,
EMP1041,2026-02-27,40.0,
EMP1041,2026-02-20,40.1,
EMP1041,2026-02-13,38.2,
EMP1041,2026-02-06,40.7,
EMP1041,2026-01-30,39.7,
EMP1041,2026-01-23,41.7,
EMP1041,2026-01-16,37.1,
EMP1041,2026-01-09,41.0,
EMP1041,2026-01-02,39.5,
EMP1041,2025-12-26,40.6,
EMP1041,2025-12-19,37.5,
EMP1041,2025-12-12,39.7,
EMP1041,2025-12-05,36.1,
EMP1041,2025-11-28,36.1,
EMP1041,2025-11-21,40.2,
EMP1041,2025-11-14,38.9,
EMP1041,2025-11-07,37.5,
EMP1041,2025-10-31,36.3,
EMP1041,2025-10-24,36.7,
EMP1041,2025-10-17,39.0,
EMP1041,2025-10-10,39.8,
EMP1041,2025-10-03,36.7,
EMP1041,2025-09-26,41.4,
EMP1041,2025-09-19,38.0,
EMP1041,2025-09-12,40.5,
EMP1041,2025-09-05,36.6,
EMP1041,2025-08-29,36.4,
EMP1041,2025-08-22,40.3,
EMP1041,2025-08-15,41.5,
EMP1041,2025-08-08,38.5,
EMP1041,2025-08-01,36.2,
EMP1041,2025-07-25,36.2,
EMP1041,2025-07-18,38.4,
EMP1041,2025-07-11,39.4,
EMP1041,2025-07-04,40.3,
EMP1041,2025-06-27,40.0,
EMP1041,2025-06-20,41.1,
EMP1041,2025-06-13,41.5,
EMP1041,2025-06-06,39.6,
EMP1041,2025-05-30,41.2,
EMP1041,2025-05-23,41.5,
EMP1041,2025-05-16,37.2,
EMP1041,2025-05-09,37.9,
EMP1041,2025-05-02,39.0,
EMP1041,2025-04-25,40.3,
EMP1041,2025-04-18,38.1,
EMP1041,2025-04-11,41.4,
EMP1041,2025-04-04,39.6,
EMP1041,2025-03-28,36.6,
EMP1041,2025-03-21,39.4,
EMP1041,2025-03-14,38.8,
EMP1041,2025-03-07,36.5,
EMP1041,2025-02-28,37.5,
EMP1041,2025-02-21,37.5,
EMP1041,2025-02-14,41.4,
EMP1041,2025-02-07,39.0,
EMP1041,2025-01-31,38.5,
EMP1041,2025-01-24,39.8,
EMP1041,2025-01-17,41.1,
EMP1041,2025-01-10,40.1,
EMP1041,2025-01-03,37.4,
EMP1041,2024-12-27,36.9,
EMP1041,2024-12-20,41.3,
EMP1041,2024-12-13,36.5,
EMP1041,2024-12-06,42.0,
EMP1041,2024-11-29,39.0,
EMP1041,2024-11-22,36.8,
EMP1041,2024-11-15,39.9,
EMP1041,2024-11-08,38.5,
EMP1041,2024-11-01,36.9,
EMP1041,2024-10-25,39.1,
EMP1041,2024-10-18,37.9,
EMP1041,2024-10-11,39.2,
EMP1041,2024-10-04,37.6,
EMP1041,2024-09-27,41.3,
EMP1041,2024-09-20,41.4,
EMP1041,2024-09-13,41.9,
EMP1041,2024-09-06,39.0,
EMP1041,2024-08-30,36.8,
EMP1041,2024-08-23,36.0,
EMP1042,2026-08-14,40.9,
EMP1042,2026-08-07,40.1,
EMP1042,2026-07-31,40.4,
EMP1042,2026-07-24,39.9,
EMP1042,2026-07-17,36.1,
EMP1042,2026-07-10,38.3,
EMP1042,2026-07-03,36.3,
EMP1042,2026-06-26,37.8,
EMP1042,2026-06-19,40.5,
EMP1042,2026-06-12,40.7,
EMP1042,2026-06-05,37.9,
EMP1042,2026-05-29,39.5,
EMP1042,2026-05-22,39.4,
EMP1042,2026-05-15,38.0,
EMP1042,2026-05-08,37.3,
EMP1042,2026-05-01,36.9,
EMP1042,2026-04-24,41.3,
EMP1042,2026-04-17,38.4,
EMP1042,2026-04-10,39.9,
EMP1042,2026-04-03,40.4,
EMP1042,2026-03-27,41.3,
EMP1042,2026-03-20,40.2,
EMP1042,2026-03-13,37.2,
EMP1042,2026-03-06,37.4,
EMP1042,2026-02-27,41.4,
EMP1042,2026-02-20,41.1,
EMP1042,2026-02-13,41.5,
EMP1042,2026-02-06,38.3,
EMP1042,2026-01-30,40.3,
EMP1042,2026-01-23,41.0,
EMP1042,2026-01-16,37.2,
EMP1042,2026-01-09,36.1,
EMP1042,2026-01-02,41.4,
EMP1042,2025-12-26,36.3,
EMP1042,2025-12-19,36.2,
EMP1042,2025-12-12,36.3,
EMP1042,2025-12-05,40.9,
EMP1042,2025-11-28,39.5,
EMP1042,2025-11-21,36.4,
EMP1042,2025-11-14,38.7,
EMP1042,2025-11-07,36.7,
EMP1042,2025-10-31,36.0,
EMP1042,2025-10-24,41.6,
EMP1042,2025-10-17,41.1,
EMP1042,2025-10-10,39.2,
EMP1042,2025-10-03,36.3,
EMP1042,2025-09-26,39.2,
EMP1042,2025-09-19,41.9,
EMP1042,2025-09-12,37.4,
EMP1042,2025-09-05,40.2,
EMP1042,2025-08-29,37.7,
EMP1042,2025-08-22,38.0,
EMP1042,2025-08-15,41.3,
EMP1042,2025-08-08,39.6,
EMP1042,2025-08-01,37.1,
EMP1042,2025-07-25,40.1,
EMP1042,2025-07-18,39.7,
EMP1042,2025-07-11,37.4,
EMP1042,2025-07-04,41.5,
EMP1042,2025-06-27,40.2,
EMP1042,2025-06-20,39.8,
EMP1042,2025-06-13,38.5,
EMP1042,2025-06-06,36.5,
EMP1042,2025-05-30,40.6,
EMP1042,2025-05-23,38.4,
EMP1042,2025-05-16,39.2,
EMP1042,2025-05-09,39.9,
EMP1042,2025-05-02,39.1,
EMP1042,2025-04-25,40.9,
EMP1042,2025-04-18,36.8,
EMP1042,2025-04-11,36.8,
EMP1042,2025-04-04,39.8,
EMP1042,2025-03-28,39.1,
EMP1042,2025-03-21,38.1,
EMP1042,2025-03-14,41.9,
EMP1042,2025-03-07,40.6,
EMP1042,2025-02-28,37.8,
EMP1042,2025-02-21,38.8,
EMP1042,2025-02-14,40.2,
EMP1042,2025-02-07,37.5,
EMP1042,2025-01-31,38.7,
EMP1042,2025-01-24,36.0,
EMP1042,2025-01-17,38.1,
EMP1042,2025-01-10,40.3,
EMP1042,2025-01-03,36.4,
EMP1042,2024-12-27,41.0,
EMP1042,2024-12-20,42.0,
EMP1042,2024-12-13,36.2,
EMP1042,2024-12-06,38.1,
EMP1042,2024-11-29,39.3,
EMP1042,2024-11-22,37.3,
EMP1042,2024-11-15,40.7,
EMP1042,2024-11-08,37.5,
EMP1042,2024-11-01,41.2,
EMP1042,2024-10-25,38.6,
EMP1042,2024-10-18,41.6,
EMP1042,2024-10-11,39.6,
EMP1042,2024-10-04,39.7,
EMP1042,2024-09-27,37.7,
EMP1042,2024-09-20,36.8,
EMP1042,2024-09-13,39.3,
EMP1042,2024-09-06,41.9,
EMP1042,2024-08-30,40.5,
EMP1042,2024-08-23,36.8,
EMP1043,2026-08-14,38.5,College Persistence
EMP1043,2026-08-07,38.8,Alumni Support
EMP1043,2026-07-31,40.4,Career Readiness
EMP1043,2026-07-24,39.9,College Access
EMP1043,2026-07-17,38.4,Alumni Support
EMP1043,2026-07-10,38.6,College Access
EMP1043,2026-07-03,39.1,Alumni Support
EMP1043,2026-06-26,38.4,College Persistence
EMP1043,2026-06-19,39.9,College Persistence
EMP1043,2026-06-12,38.5,College Persistence
EMP1043,2026-06-05,38.6,Career Readiness
EMP1043,2026-05-29,36.1,Alumni Support
EMP1043,2026-05-22,41.3,College Persistence
EMP1043,2026-05-15,38.8,Alumni Support
EMP1043,2026-05-08,37.0,College Persistence
EMP1043,2026-05-01,37.1,Alumni Support
EMP1043,2026-04-24,38.6,College Access
EMP1043,2026-04-17,39.4,College Persistence
EMP1043,2026-04-10,38.7,Alumni Support
EMP1043,2026-04-03,36.5,Alumni Support
EMP1043,2026-03-27,41.9,Career Readiness
EMP1043,2026-03-20,37.0,College Access
EMP1043,2026-03-13,38.8,College Persistence
EMP1043,2026-03-06,40.9,College Access
EMP1043,2026-02-27,36.8,Career Readiness
EMP1043,2026-02-20,39.7,Alumni Support
EMP1043,2026-02-13,38.8,Alumni Support
EMP1043,2026-02-06,37.9,Alumni Support
EMP1043,2026-01-30,38.3,College Access
EMP1043,2026-01-23,39.3,College Persistence
EMP1043,2026-01-16,41.5,Career Readiness
EMP1043,2026-01-09,41.8,College Access
EMP1043,2026-01-02,37.9,College Access
EMP1043,2025-12-26,41.5,Career Readiness
EMP1043,2025-12-19,36.7,Alumni Support
EMP1043,2025-12-12,36.7,Alumni Support
EMP1043,2025-12-05,38.0,College Persistence
EMP1043,2025-11-28,39.4,College Persistence
EMP1043,2025-11-21,39.5,Career Readiness
EMP1043,2025-11-14,41.2,Career Readiness
EMP1043,2025-11-07,40.8,Alumni Support
EMP1043,2025-10-31,36.5,College Access
EMP1043,2025-10-24,41.0,Career Readiness
EMP1043,2025-10-17,39.2,College Access
EMP1043,2025-10-10,36.3,Career Readiness
EMP1043,2025-10-03,40.6,College Access
EMP1043,2025-09-26,40.3,College Persistence
EMP1043,2025-09-19,37.6,College Persistence
EMP1043,2025-09-12,39.1,Alumni Support
EMP1043,2025-09-05,39.4,Alumni Support
EMP1043,2025-08-29,38.1,Alumni Support
EMP1043,2025-08-22,42.0,College Persistence
EMP1043,2025-08-15,39.9,College Persistence
EMP1043,2025-08-08,39.5,College Access
EMP1043,2025-08-01,36.7,College Persistence
EMP1043,2025-07-25,38.0,College Access
EMP1043,2025-07-18,36.4,Alumni Support
EMP1043,2025-07-11,41.0,College Access
EMP1043,2025-07-04,39.0,College Persistence
EMP1043,2025-06-27,39.4,College Access
EMP1043,2025-06-20,38.4,Career Readiness
EMP1043,2025-06-13,36.9,College Persistence
EMP1043,2025-06-06,37.0,College Persistence
EMP1043,2025-05-30,38.4,College Persistence
EMP1043,2025-05-23,40.9,College Access
EMP1043,2025-05-16,38.3,College Access
EMP1043,2025-05-09,36.1,Alumni Support
EMP1043,2025-05-02,39.8,College Access
EMP1043,2025-04-25,41.6,Career Readiness
EMP1043,2025-04-18,40.7,Alumni Support
EMP1043,2025-04-11,39.9,Alumni Support
EMP1043,2025-04-04,36.8,Alumni Support
EMP1043,2025-03-28,38.2,Alumni Support
EMP1043,2025-03-21,41.7,Career Readiness
EMP1043,2025-03-14,42.0,Career Readiness
EMP1043,2025-03-07,39.0,College Access
EMP1043,2025-02-28,40.8,Career Readiness
EMP1043,2025-02-21,37.8,Career Readiness
EMP1043,2025-02-14,41.4,Alumni Support
EMP1043,2025-02-07,37.5,Alumni Support
EMP1043,2025-01-31,39.3,Alumni Support
EMP1043,2025-01-24,40.7,Career Readiness
EMP1043,2025-01-17,39.9,Career Readiness
EMP1043,2025-01-10,41.6,College Persistence
EMP1043,2025-01-03,37.5,College Access
EMP1043,2024-12-27,37.7,Alumni Support
EMP1043,2024-12-20,41.4,Alumni Support
EMP1043,2024-12-13,38.1,College Persistence
EMP1043,2024-12-06,40.0,Career Readiness
EMP1043,2024-11-29,39.0,Career Readiness
EMP1043,2024-11-22,39.4,College Persistence
EMP1043,2024-11-15,40.0,Career Readiness
EMP1043,2024-11-08,39.9,Alumni Support
EMP1043,2024-11-01,39.8,Alumni Support
EMP1043,2024-10-25,41.0,College Persistence
EMP1043,2024-10-18,38.6,Alumni Support
EMP1043,2024-10-11,41.0,Career Readiness
EMP1043,2024-10-04,37.4,College Access
EMP1043,2024-09-27,41.2,Alumni Support
EMP1043,2024-09-20,38.8,Alumni Support
EMP1043,2024-09-13,36.0,Career Readiness
EMP1043,2024-09-06,37.5,Alumni Support
EMP1043,2024-08-30,40.6,College Persistence
EMP1043,2024-08-23,39.9,Career Readiness
EMP1044,2026-08-14,37.8,
EMP1044,2026-08-07,41.2,
EMP1044,2026-07-31,40.4,
EMP1044,2026-07-24,42.0,
EMP1044,2026-07-17,40.1,
EMP1044,2026-07-10,41.2,
EMP1044,2026-07-03,36.2,
EMP1044,2026-06-26,36.1,
EMP1044,2026-06-19,40.3,
EMP1044,2026-06-12,37.8,
EMP1044,2026-06-05,40.8,
EMP1044,2026-05-29,38.2,
EMP1044,2026-05-22,40.3,
EMP1044,2026-05-15,39.6,
EMP1044,2026-05-08,39.2,
EMP1044,2026-05-01,38.4,
EMP1044,2026-04-24,37.0,
EMP1044,2026-04-17,40.9,
EMP1044,2026-04-10,36.3,
EMP1044,2026-04-03,37.2,
EMP1044,2026-03-27,37.0,
EMP1044,2026-03-20,41.9,
EMP1044,2026-03-13,39.6,
EMP1044,2026-03-06,37.2,
EMP1044,2026-02-27,36.3,
EMP1044,2026-02-20,38.8,
EMP1044,2026-02-13,37.4,
EMP1044,2026-02-06,40.4,
EMP1044,2026-01-30,41.4,
EMP1044,2026-01-23,41.1,
EMP1044,2026-01-16,39.5,
EMP1044,2026-01-09,37.6,
EMP1044,2026-01-02,40.7,
EMP1044,2025-12-26,38.1,
EMP1044,2025-12-19,39.8,
EMP1044,2025-12-12,40.1,
EMP1044,2025-12-05,37.5,
EMP1044,2025-11-28,41.6,
EMP1044,2025-11-21,36.4,
EMP1044,2025-11-14,36.8,
EMP1044,2025-11-07,39.4,
EMP1044,2025-10-31,38.1,
EMP1044,2025-10-24,38.1,
EMP1044,2025-10-17,40.1,
EMP1044,2025-10-10,40.1,
EMP1044,2025-10-03,39.8,
EMP1044,2025-09-26,37.8,
EMP1044,2025-09-19,38.1,
EMP1044,2025-09-12,39.9,
EMP1044,2025-09-05,41.8,
EMP1044,2025-08-29,36.6,
EMP1044,2025-08-22,37.3,
EMP1044,2025-08-15,37.4,
EMP1044,2025-08-08,36.4,
EMP1044,2025-08-01,41.5,
EMP1044,2025-07-25,39.6,
EMP1044,2025-07-18,40.6,
EMP1044,2025-07-11,40.1,
EMP1044,2025-07-04,40.1,
EMP1044,2025-06-27,40.9,
EMP1044,2025-06-20,40.5,
EMP1044,2025-06-13,39.7,
EMP1044,2025-06-06,41.0,
EMP1044,2025-05-30,38.0,
EMP1044,2025-05-23,36.5,
EMP1044,2025-05-16,40.3,
EMP1044,2025-05-09,41.4,
EMP1044,2025-05-02,36.7,
EMP1044,2025-04-25,37.4,
EMP1044,2025-04-18,38.1,
EMP1044,2025-04-11,36.2,
EMP1044,2025-04-04,42.0,
EMP1044,2025-03-28,37.0,
EMP1044,2025-03-21,38.1,
EMP1044,2025-03-14,41.3,
EMP1044,2025-03-07,40.9,
EMP1044,2025-02-28,36.9,
EMP1044,2025-02-21,38.6,
EMP1044,2025-02-14,40.1,
EMP1044,2025-02-07,41.4,
EMP1044,2025-01-31,40.8,
EMP1044,2025-01-24,38.1,
EMP1044,2025-01-17,40.2,
EMP1044,2025-01-10,39.1,
EMP1044,2025-01-03,39.0,
EMP1044,2024-12-27,39.2,
EMP1044,2024-12-20,39.3,
EMP1044,2024-12-13,40.1,
EMP1044,2024-12-06,38.1,
EMP1044,2024-11-29,38.1,
EMP1044,2024-11-22,36.5,
EMP1044,2024-11-15,39.8,
EMP1044,2024-11-08,38.6,
EMP1044,2024-11-01,36.2,
EMP1044,2024-10-25,39.6,
EMP1044,2024-10-18,41.5,
EMP1044,2024-10-11,36.5,
EMP1044,2024-10-04,37.4,
EMP1044,2024-09-27,36.6,
EMP1044,2024-09-20,38.9,
EMP1044,2024-09-13,41.4,
EMP1044,2024-09-06,37.8,
EMP1044,2024-08-30,41.0,
EMP1044,2024-08-23,37.9,
EMP1045,2026-08-14,40.1,
EMP1045,2026-08-07,40.1,
EMP1045,2026-07-31,40.2,
EMP1045,2026-07-24,41.5,
EMP1045,2026-07-17,38.5,
EMP1045,2026-07-10,38.8,
EMP1045,2026-07-03,39.3,
EMP1045,2026-06-26,36.6,
EMP1045,2026-06-19,38.7,
EMP1045,2026-06-12,37.5,
EMP1045,2026-06-05,37.5,
EMP1045,2026-05-29,36.6,
EMP1045,2026-05-22,41.1,
EMP1045,2026-05-15,41.1,
EMP1045,2026-05-08,40.0,
EMP1045,2026-05-01,41.0,
EMP1045,2026-04-24,38.2,
EMP1045,2026-04-17,38.5,
EMP1045,2026-04-10,40.3,
EMP1045,2026-04-03,41.2,
EMP1045,2026-03-27,37.0,
EMP1045,2026-03-20,38.6,
EMP1045,2026-03-13,41.3,
EMP1045,2026-03-06,37.0,
EMP1045,2026-02-27,38.5,
EMP1045,2026-02-20,39.1,
EMP1045,2026-02-13,39.2,
EMP1045,2026-02-06,39.1,
EMP1045,2026-01-30,40.7,
EMP1045,2026-01-23,38.7,
EMP1045,2026-01-16,37.0,
EMP1045,2026-01-09,39.5,
EMP1045,2026-01-02,41.6,
EMP1045,2025-12-26,38.5,
EMP1045,2025-12-19,37.4,
EMP1045,2025-12-12,39.6,
EMP1045,2025-12-05,38.6,
EMP1045,2025-11-28,36.1,
EMP1045,2025-11-21,41.1,
EMP1045,2025-11-14,41.5,
EMP1045,2025-11-07,39.6,
EMP1045,2025-10-31,41.7,
EMP1045,2025-10-24,38.6,
EMP1045,2025-10-17,39.0,
EMP1045,2025-10-10,36.4,
EMP1045,2025-10-03,38.0,
EMP1045,2025-09-26,40.3,
EMP1045,2025-09-19,40.3,
EMP1045,2025-09-12,40.9,
EMP1045,2025-09-05,39.2,
EMP1045,2025-08-29,41.5,
EMP1045,2025-08-22,36.8,
EMP1045,2025-08-15,40.1,
EMP1045,2025-08-08,40.3,
EMP1045,2025-08-01,38.6,
EMP1045,2025-07-25,40.1,
EMP1045,2025-07-18,36.6,
EMP1045,2025-07-11,37.0,
EMP1045,2025-07-04,40.6,
EMP1045,2025-06-27,37.7,
EMP1045,2025-06-20,37.4,
EMP1045,2025-06-13,40.7,
EMP1045,2025-06-06,41.5,
EMP1045,2025-05-30,39.2,
EMP1045,2025-05-23,36.2,
EMP1045,2025-05-16,39.0,
EMP1045,2025-05-09,41.1,
EMP1045,2025-05-02,36.5,
EMP1045,2025-04-25,37.8,
EMP1045,2025-04-18,36.9,
EMP1045,2025-04-11,36.9,
EMP1045,2025-04-04,39.6,
EMP1045,2025-03-28,37.5,
EMP1045,2025-03-21,37.8,
EMP1045,2025-03-14,36.3,
EMP1045,2025-03-07,40.1,
EMP1045,2025-02-28,39.3,
EMP1045,2025-02-21,40.7,
EMP1045,2025-02-14,37.4,
EMP1045,2025-02-07,37.5,
EMP1045,2025-01-31,36.8,
EMP1045,2025-01-24,38.2,
EMP1045,2025-01-17,38.2,
EMP1045,2025-01-10,38.3,
EMP1045,2025-01-03,37.1,
EMP1045,2024-12-27,39.7,
EMP1045,2024-12-20,36.7,
EMP1045,2024-12-13,38.0,
EMP1045,2024-12-06,39.5,
EMP1045,2024-11-29,40.5,
EMP1045,2024-11-22,39.8,
EMP1045,2024-11-15,37.2,
EMP1045,2024-11-08,36.5,
EMP1045,2024-11-01,41.1,
EMP1045,2024-10-25,37.2,
EMP1045,2024-10-18,37.8,
EMP1045,2024-10-11,38.6,
EMP1045,2024-10-04,39.7,
EMP1045,2024-09-27,37.4,
EMP1045,2024-09-20,40.8,
EMP1045,2024-09-13,41.3,
EMP1045,2024-09-06,40.1,
EMP1045,2024-08-30,41.1,
EMP1045,2024-08-23,40.0,
EMP1046,2026-08-14,19.5,
EMP1046,2026-08-07,18.9,
EMP1046,2026-07-31,20.1,
EMP1046,2026-07-24,16.6,
EMP1046,2026-07-17,16.1,
EMP1046,2026-07-10,16.9,
EMP1046,2026-07-03,19.5,
EMP1046,2026-06-26,21.7,
EMP1046,2026-06-19,21.6,
EMP1046,2026-06-12,19.6,
EMP1046,2026-06-05,18.3,
EMP1046,2026-05-29,20.7,
EMP1046,2026-05-22,18.0,
EMP1046,2026-05-15,16.4,
EMP1046,2026-05-08,18.7,
EMP1046,2026-05-01,21.1,
EMP1046,2026-04-24,19.1,
EMP1046,2026-04-17,21.1,
EMP1046,2026-04-10,16.8,
EMP1046,2026-04-03,19.7,
EMP1046,2026-03-27,20.5,
EMP1046,2026-03-20,20.4,
EMP1046,2026-03-13,18.9,
EMP1046,2026-03-06,20.9,
EMP1046,2026-02-27,16.9,
EMP1046,2026-02-20,16.6,
EMP1046,2026-02-13,19.3,
EMP1046,2026-02-06,18.4,
EMP1046,2026-01-30,21.4,
EMP1046,2026-01-23,20.7,
EMP1046,2026-01-16,18.7,
EMP1046,2026-01-09,20.1,
EMP1046,2026-01-02,18.6,
EMP1046,2025-12-26,18.9,
EMP1046,2025-12-19,20.6,
EMP1046,2025-12-12,18.2,
EMP1046,2025-12-05,19.4,
EMP1047,2026-08-14,40.1,
EMP1047,2026-08-07,38.9,
EMP1047,2026-07-31,38.7,
EMP1047,2026-07-24,37.8,
EMP1047,2026-07-17,41.1,
EMP1047,2026-07-10,40.4,
EMP1047,2026-07-03,41.0,
EMP1047,2026-06-26,36.5,
EMP1047,2026-06-19,41.2,
EMP1047,2026-06-12,36.3,
EMP1047,2026-06-05,37.6,
EMP1047,2026-05-29,36.3,
EMP1047,2026-05-22,40.9,
EMP1047,2026-05-15,37.1,
EMP1047,2026-05-08,36.8,
EMP1047,2026-05-01,39.9,
EMP1047,2026-04-24,40.5,
EMP1047,2026-04-17,39.1,
EMP1047,2026-04-10,39.4,
EMP1047,2026-04-03,39.3,
EMP1047,2026-03-27,36.2,
EMP1047,2026-03-20,37.3,
EMP1047,2026-03-13,41.6,
EMP1047,2026-03-06,39.8,
EMP1047,2026-02-27,41.3,
EMP1047,2026-02-20,37.0,
EMP1047,2026-02-13,37.9,
EMP1047,2026-02-06,38.4,
EMP1047,2026-01-30,40.6,
EMP1047,2026-01-23,36.3,
EMP1047,2026-01-16,39.9,
EMP1047,2026-01-09,36.3,
EMP1047,2026-01-02,36.1,
EMP1047,2025-12-26,40.7,
EMP1047,2025-12-19,40.7,
EMP1047,2025-12-12,37.6,
EMP1047,2025-12-05,40.1,
EMP1047,2025-11-28,38.8,
EMP1047,2025-11-21,38.1,
EMP1047,2025-11-14,39.8,
EMP1047,2025-11-07,39.2,
EMP1047,2025-10-31,40.3,
EMP1047,2025-10-24,37.4,
EMP1047,2025-10-17,38.5,
EMP1047,2025-10-10,39.0,
EMP1047,2025-10-03,36.3,
EMP1047,2025-09-26,41.3,
EMP1047,2025-09-19,41.0,
EMP1047,2025-09-12,40.0,
EMP1047,2025-09-05,38.7,
EMP1047,2025-08-29,36.4,
EMP1047,2025-08-22,41.2,
EMP1047,2025-08-15,37.9,
EMP1047,2025-08-08,37.5,
EMP1047,2025-08-01,37.7,
EMP1047,2025-07-25,36.4,
EMP1047,2025-07-18,39.3,
EMP1047,2025-07-11,37.0,
EMP1047,2025-07-04,36.0,
EMP1047,2025-06-27,37.4,
EMP1047,2025-06-20,39.9,
EMP1047,2025-06-13,37.0,
EMP1047,2025-06-06,40.8,
EMP1047,2025-05-30,37.0,
EMP1047,2025-05-23,40.6,
EMP1047,2025-05-16,40.4,
EMP1047,2025-05-09,40.1,
EMP1047,2025-05-02,36.5,
EMP1047,2025-04-25,40.5,
EMP1047,2025-04-18,38.3,
EMP1047,2025-04-11,36.7,
EMP1047,2025-04-04,40.7,
EMP1047,2025-03-28,38.5,
EMP1047,2025-03-21,38.5,
EMP1047,2025-03-14,36.1,
EMP1047,2025-03-07,39.2,
EMP1047,2025-02-28,40.1,
EMP1047,2025-02-21,40.1,
EMP1047,2025-02-14,39.9,
EMP1047,2025-02-07,40.2,
EMP1047,2025-01-31,41.9,
EMP1047,2025-01-24,40.4,
EMP1047,2025-01-17,39.6,
EMP1047,2025-01-10,38.8,
EMP1047,2025-01-03,39.1,
EMP1047,2024-12-27,40.2,
EMP1047,2024-12-20,39.9,
EMP1047,2024-12-13,38.6,
EMP1047,2024-12-06,37.1,
EMP1047,2024-11-29,36.3,
EMP1047,2024-11-22,38.1,
EMP1047,2024-11-15,36.5,
EMP1047,2024-11-08,40.2,
EMP1047,2024-11-01,36.6,
EMP1047,2024-10-25,36.3,
EMP1047,2024-10-18,38.8,
EMP1047,2024-10-11,36.1,
EMP1047,2024-10-04,36.7,
EMP1047,2024-09-27,37.4,
EMP1047,2024-09-20,39.4,
EMP1047,2024-09-13,41.2,
EMP1047,2024-09-06,36.2,
EMP1047,2024-08-30,39.9,
EMP1047,2024-08-23,39.2,
EMP1048,2026-08-14,39.6,
EMP1048,2026-08-07,36.6,
EMP1048,2026-07-31,37.3,
EMP1048,2026-07-24,36.0,
EMP1048,2026-07-17,38.2,
EMP1048,2026-07-10,40.6,
